Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Sector,Industry
IXN,iShares Global Tech ETF,59.63,-1.73038893,-1.05,Sell,94657,5644396.91,,,,Miscellaneous,Investment Trusts/Mutual Funds
IXJ,iShares Global Healthcare ETF,84.82,-0.49272642,-0.42,Sell,153071,12983482.22,,,,Miscellaneous,Investment Trusts/Mutual Funds
IXHL,Incannex Healthcare Limited,1.405,-3.10344828,-0.045,Sell,8807,12373.835,78683227.93422,,-0.2246,Health Technology,Medical Specialties
IXG,iShares Global Financial ETF,73.1,-0.47651464,-0.35,Buy,10322,754538.2,,,,Miscellaneous,Investment Trusts/Mutual Funds
IXC,iShares Global Energy ETF,41.77,-0.99549656,-0.42,Buy,284310,11875628.7,,,,Miscellaneous,Investment Trusts/Mutual Funds
IXAQU,IX Acquisition Corp.,10.94,0,0,Buy,700,7658,113405426,,,Finance,Financial Conglomerates
IXAQ,IX Acquisition Corp.,10.89,0.09191176,0.01,Buy,104,1132.56,113405426,23.38917526,0.4656,Finance,Financial Conglomerates
IX,Orix Corp,99.67,-0.26018213,-0.26,Buy,24514,2443310.38,23060893433.49031,11.77770425,8.471,Finance,Finance/Rental/Leasing
IWY,iShares Russell Top 200 Growth ETF,160.17,-1.62756418,-2.65,Sell,174665,27976093.05,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWX,iShares Russell Top 200 Value ETF,68.19,-0.72790799,-0.5,Buy,79004,5387282.76,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWV,iShares Russell 3000 ETF,255.02,-1.24307788,-3.21,Sell,294905,75206673.10000001,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWTR,iShares MSCI Water Management Multisector ETF,27.4798,-0.65794706,-0.182,Sell,11,302.2778,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWS,iShares Russell Mid-cap Value ETF,108.55,-0.82229328,-0.9,Sell,818796,88880305.8,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWR,iShares Russell Mid-Cap ETF,71.81,-0.89704665,-0.65,Sell,1159542,83266711.02,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWP,iShares Russell Midcap Growth ETF,93.94,-1.15740741,-1.1,Sell,918316,86266605.03999999,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWO,iShares Russell 2000 Growth ETF,232.49,-1.27813163,-3.01,Sell,764526,177744649.74,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWN,iShares Russell 2000 Value ETF,141,-0.96923725,-1.38,Strong Sell,1597208,225206328,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWML,ETRACS 2x Leveraged US Size Factor TR ETN,15.8568,-2.33976116,-0.3799,Strong Sell,1,15.8568,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWM,iShares Russell 2000 ETF,183.61,-1.04554029,-1.94,Sell,39695316,7288486348.360001,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWLG,IQ Winslow Large Cap Growth ETF,32.0137,-1.44930659,-0.4708,Neutral,43,1376.5891,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWL,iShares Russell Top 200 ETF,107.76,-1.24633431,-1.36,Buy,45951,4951679.76,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWIN,Amplify Inflation Fighter ETF,24.5394,-0.20577471,-0.0506,Buy,362,8883.2628,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWFL,ETRACS 2x Leveraged US Growth Factor TR ETN,25.3489,-3.52941624,-0.9274,Neutral,21,532.3269,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWFH,iShares Virtual Work and Life Multisector ETF,14.1838,-1.00918456,-0.1446,Strong Sell,5,70.919,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWFG,IQ Winslow Focused Large Cap Growth ETF,32.534,0.79279759,0.2559,Buy,171,5563.314,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWF,iShares Russell 1000 Growth ETF,276.58,-1.55894077,-4.38,Neutral,1943771,537608183.18,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWDL,ETRACS 2x Leveraged US Value Factor TR ETN,29.3684,0.38385157,0.1123,Neutral,5,146.842,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWD,iShares Russell 1000 Value ETF,158.34,-0.73971916,-1.18,Buy,4239697,671313622.98,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWC,iShares Microcap ETF,104.23,-1.00674328,-1.06,Sell,22418,2336628.14,,,,Miscellaneous,Investment Trusts/Mutual Funds
IWB,iShares Russell 1000 ETF,244.71,-1.21109362,-3,Sell,953850,233416633.5,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVZ,Invesco Ltd,15.57,0.3868472,0.06,Sell,7424602,115601053.14,6985021740,11.12778731,1.4044,Finance,Investment Managers
IVW,iShares S&P 500 Growth ETF,70.9,-1.33593098,-0.96,Sell,1293763,91727796.7,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVVM,BlackRock ETF Trust II iShares Large Cap Moderate Buffer ETF,25.422,-0.8185145,-0.2098,Sell,16655,423403.41,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVVD,"Invivyd, Inc.",1.75,-0.56818182,-0.01,Neutral,363605,636308.75,192072340,,-1.6082,Health Technology,Biotechnology
IVVB,BlackRock ETF Trust II iShares Large Cap Deep Buffer ETF,25.36,-1.16913484,-0.3,Sell,815,20668.4,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVV,iShares Core S&P 500 ETF,447.05,-1.28949635,-5.84,Sell,5239478,2342308639.9,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVT,InvenTrust Properties Corp.,24.51,-0.60827251,-0.15,Strong Buy,557695,13669104.45,1655193010,413.32209106,0.0594,Finance,Real Estate Investment Trusts
IVRS,iShares Trust iShares Future Metaverse Tech and Communications ETF,28.569,-1.15080134,-0.3326,Sell,63,1799.847,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVRA,Invesco Real Assets ESG ETF,13.2242,-0.48911898,-0.065,Neutral,36,476.0712,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVR/PC,"INVESCO MORTGAGE CAPITAL INC 7.5% Fixed-to-Floating Series C Cumulative Redeemable Preferred Stock, Liquation Preference $25.00 per Share",20.25,-0.97799511,-0.2,Sell,21386,433066.5,488149508,,-1.5773,Finance,Real Estate Investment Trusts
IVR/PB,Invesco Mortgage Capital Inc. Preferred Series B Cum Fxd to Fltg,21.91,0.18289895,0.04,Buy,3126,68490.66,488149508,,-1.5773,Finance,Real Estate Investment Trusts
IVR,INVESCO MORTGAGE CAPITAL INC,10.95,1.76579926,0.19,Neutral,1296118,14192492.1,488149508,,-1.5773,Finance,Real Estate Investment Trusts
IVP,"Inspire Veterinary Partners, Inc.",1.525,1.66666667,0.025,Strong Sell,176410,269025.25,17037900,,-0.5701,Process Industries,Agricultural Commodities/Milling
IVOV,Vanguard S&P Mid-Cap 400 Value ETF,80.03,-0.85578934,-0.6908,Sell,7716,617511.48,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVOO,Vanguard S&P Mid-Cap 400 ETF,86.92,-1.1149033,-0.98,Sell,21738,1889466.96,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVOL,Quadratic Interest Rate Volatility and Inflation Hedge ETF,20.21,-0.63913471,-0.13,Strong Sell,174395,3524522.95,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVOG,Vanguard S&P Mid-Cap 400 Growth ETF,92.59,-1.131874,-1.06,Sell,10006,926455.54,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVLU,iShares MSCI Intl Value Factor ETF,26.18,-0.1525553,-0.04,Buy,122050,3195269,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVES,Wedbush ETFMG Global Cloud Technology ETF,35.9928,-0.95542102,-0.3472,Neutral,325,11697.66,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVEG,iShares Emergent Food and AgTech Multisector ETF,19.3245,-0.08014478,-0.0155,Sell,45,869.6025,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVE,iShares S&P 500 Value ETF,161.17,-1.10449776,-1.8,Neutral,478654,77144665.17999999,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVDA,"Iveda Solutions, Inc.",1.01,11.84939092,0.107,Buy,232020,234340.2,16172764,,-0.1904,Electronic Technology,Telecommunications Equipment
IVCPU,Swiftmerge Acquisition Corp.,10.72,0.09337068,0.01,Buy,600,6432,119667127,,,Finance,Financial Conglomerates
IVCP,Swiftmerge Acquisition Corp.,10.64,0,0,Buy,100,1064,119667126.99999999,98.15498155,0.1084,Finance,Financial Conglomerates
IVCB,Investcorp Europe Acquisition Corp I,10.84,-0.0921659,-0.01,Buy,744,8064.96,299516452,,-0.0173,Finance,Financial Conglomerates
IVCA,Investcorp India Acquisition Corp.,10.78,0.09285051,0.01,Buy,5219,56260.82,348666000,31.27357122,0.3447,Finance,Financial Conglomerates
IVAL,Alpha Architect International Quantitative Value ETF,24.9,0.08038585,0.02,Buy,20731,516201.9,,,,Miscellaneous,Investment Trusts/Mutual Funds
IVAC,"Intevac, Inc.",3.34,4.375,0.14,Sell,429135,1433310.9,87850900.99999999,,-0.5902,Electronic Technology,Semiconductors
IVA,Inventiva S.A. - American Depository Shares,3.7,-9.09090909,-0.37,Sell,12456,46087.2,210881312.22624,,-1.3854,Health Technology,Biotechnology
IUSV,iShares Core S&P U.S. Value ETF,78.19,-1.050367,-0.83,Sell,889225,69528502.75,,,,Miscellaneous,Investment Trusts/Mutual Funds
IUSG,iShares Core S&P U.S. Growth ETF,98.26,-1.31565733,-1.31,Sell,1107720,108844567.2,,,,Miscellaneous,Investment Trusts/Mutual Funds
IUSB,iShares Core Total USD Bond Market ETF,44.34,-0.25868856,-0.115,Strong Sell,1410347,62534785.98,,,,Miscellaneous,Investment Trusts/Mutual Funds
IUS,Invesco RAFI Strategic US ETF,41.12,-1.0587103,-0.44,Buy,20019,823181.28,,,,Miscellaneous,Investment Trusts/Mutual Funds
ITW,Illinois Tool Works Inc.,238.31,-0.56744691,-1.36,Sell,1541503,367355579.93,72062636379,23.58477495,10.1376,Producer Manufacturing,Industrial Machinery
ITUB,Itau Unibanco Banco Holding SA,5.63,-0.17730496,-0.01,Buy,21727720,122327063.6,51269367568.10999,9.06164494,0.6253,Finance,Major Banks
ITT,ITT Inc.,99.39,-1.1831378,-1.19,Neutral,1351085,134284338.15,8159918798,19.35615798,5.155,Producer Manufacturing,Industrial Machinery
ITRN,Ituran Location and Control Ltd.,29.5,0.18678893,0.055,Buy,59587,1757816.5,593200624,13.81538894,2.1353,Communications,Specialty Telecommunications
ITRM,Iterum Therapeutics plc,0.78,-1.02690926,-0.008093,Sell,33573,26186.94,10172012,,-4.5191,Health Technology,Pharmaceuticals: Major
ITRI,"Itron, Inc.",63.34,0.61953932,0.39,Sell,1113578,70534030.52000001,2879450846,74.42133709,0.8541,Electronic Technology,Electronic Equipment/Instruments
ITRG,Integra Resources Corp.,0.8997,1.08988764,0.0097,Sell,122099,109852.4703,61879142.56106559,,-0.656328,Non-Energy Minerals,Precious Metals
ITP,"IT Tech Packaging, Inc.",0.41,0.98522167,0.004,Sell,4090,1676.9,4127027,,-1.6055,Process Industries,Containers/Packaging
ITOT,iShares Core S&P Total U.S. Stock Market ETF,98.11,-1.19838872,-1.19,Neutral,745271,73118537.81,,,,Miscellaneous,Investment Trusts/Mutual Funds
ITOS,"iTeos Therapeutics, Inc.",12.32,0.40749796,0.05,Sell,489726,6033424.32,440833214.00000006,,-0.7921,Health Technology,Biotechnology
ITM,VanEck Intermediate Muni ETF,45.08,-0.15503876,-0.07,Sell,375957,16948141.56,,,,Miscellaneous,Investment Trusts/Mutual Funds
ITIC,Investors Title Company,152.25,1.57448796,2.36,Strong Buy,6735,1025403.75,287847366.00000006,11.93022873,12.7638,Finance,Specialty Insurance
ITI,"Iteris, Inc.",4.48,0,0,Buy,817986,3664577.28,191483001,,-0.1862,Electronic Technology,Computer Communications
ITGR,Integer Holdings Corporation,81.32,-0.82926829,-0.68,Sell,557838,45363386.16,2708612955.0000005,38.84404108,2.1122,Health Technology,Medical Specialties
ITEQ,BlueStar Israel Technology ETF,42.4792,-0.98157822,-0.4211,Sell,13289,564506.0888,,,,Miscellaneous,Investment Trusts/Mutual Funds
ITCL,Banco Itau Chile,3.28,-2.81193517,-0.0949,Sell,180,590.4,2206913563.8078494,,,Finance,Major Banks
ITCI,Intra-Cellular Therapies Inc.,55.03,-2.41177514,-1.36,Sell,1015135,55862879.05,5287918449.999999,,-1.9397,Health Technology,Pharmaceuticals: Major
ITB,iShares U.S. Home Construction ETF,81.41,-2.80563515,-2.35,Sell,5414356,440782721.96,,,,Miscellaneous,Investment Trusts/Mutual Funds
ITAQ,"Industrial Tech Acquisitions II, Inc.",10.79,0.09276438,0.01,Buy,1141,12311.39,61086367.67951695,85.22906793,0.1266,Finance,Financial Conglomerates
ITAN,Sparkline Intangible Value ETF,24.2539,-1.01580228,-0.2489,Sell,120,2910.468,,,,Miscellaneous,Investment Trusts/Mutual Funds
ITA,iShares U.S. Aerospace & Defense ETF,109.82,-0.26337299,-0.29,Sell,395643,43449514.26,,,,Miscellaneous,Investment Trusts/Mutual Funds
IT,"Gartner, Inc.",350.14,-1.78952092,-6.38,Buy,907052,317595187.28,27599863055.000004,30.34378764,11.6527,Technology Services,Internet Software/Services
ISZE,iShares MSCI Intl Size Factor ETF,25.56,0.98296406,0.2488,Neutral,306,7821.36,,,,Miscellaneous,Investment Trusts/Mutual Funds
ISWN,Amplify BlackSwan ISWN ETF,18.3301,-0.28396882,-0.0522,Sell,2440,44725.444,,,,Miscellaneous,Investment Trusts/Mutual Funds
ISVL,iShares Trust iShares International Developed Small Cap Value Factor ETF,31.6375,-0.47908449,-0.1523,Neutral,536,16957.7,,,,Miscellaneous,Investment Trusts/Mutual Funds
ISUN,"iSun, Inc.",0.303,10.14176663,0.0279,Sell,1639868,496880.004,10019759,,-3.3486,Industrial Services,Engineering & Construction
ISTR,Investar Holding Corporation,12.16,0.91286307,0.11,Sell,9988,121454.08,119547780,4.58193602,2.6779,Finance,Regional Banks
ISTB,iShares Core 1-5 Year USD Bond ETF,46.47,-0.06451613,-0.03,Strong Sell,514929,23928750.63,,,,Miscellaneous,Investment Trusts/Mutual Funds
ISSC,"Innovative Solutions and Support, Inc.",7.98,5.83554377,0.44,Buy,116414,928983.72,139226988,27.49827705,0.2903,Electronic Technology,Aerospace & Defense
ISRLU,Israel Acquisitions Corp,10.64,0.09407338,0.01,Buy,100,1064,212046000,,,Finance,Financial Conglomerates
ISRL,Israel Acquisitions Corp,10.5302,-0.04556241,-0.0048,Buy,3024,31843.3248,209858000,83.63939635,0.1259,Finance,Financial Conglomerates
ISRG,"Intuitive Surgical, Inc.",295.54,-2.69967736,-8.2,Sell,2792090,825175165.22,103839363738,74.17055664,4.051,Health Technology,Medical Specialties
ISRA,VanEck Israel ETF,33.8248,-0.80296552,-0.2738,Sell,2478,83817.8544,,,,Miscellaneous,Investment Trusts/Mutual Funds
ISPR,Ispire Technology Inc.,9.11,11.7791411,0.96,Sell,131403,1197081.33,494390510.99999994,,,Producer Manufacturing,Industrial Conglomerates
ISPO,Inspirato Incorporated,0.628,-6.17062603,-0.0413,Strong Sell,121896,76550.688,79921381.99999999,,-0.5603,Consumer Services,Other Consumer Services
ISPC,iSpecimen Inc.,0.7527,4.58524385,0.033,Sell,127783,96182.2641,6823589,,-1.247,Commercial Services,Miscellaneous Commercial Services
ISMD,Inspire Small/Mid Cap ETF,31.45,-0.71347392,-0.226,Sell,8441,265469.45,,,,Miscellaneous,Investment Trusts/Mutual Funds
ISHP,First Trust S-Network E-Commerce ETF,26.4,-1.63311387,-0.4383,Sell,2,52.8,,,,Miscellaneous,Investment Trusts/Mutual Funds
ISHG,iShares 1-3 Year International Treasury Bond ETF,68.03,-0.05876304,-0.04,Sell,3128,212797.84,,,,Miscellaneous,Investment Trusts/Mutual Funds
ISEP,Innovator ETFs Trust Innovator International Developed Power Buffer ETF September,25.02,0.01758902,0.0044,Strong Buy,8546,213820.92,,,,Miscellaneous,Investment Trusts/Mutual Funds
ISDR,Issuer Direct Corporation,19.71,-2.23214286,-0.45,Sell,6031,118871.01,75078324,41.11389237,0.4816,Technology Services,Packaged Software
ISDB,Invesco Actively Managed Exchange-Traded Fund Trus Invesco Short Duration Bond ETF,24.655,0.02028398,0.005,Sell,4464,110059.92,,,,Miscellaneous,Investment Trusts/Mutual Funds
ISD,"PGIM High Yield Bond Fund, Inc.",12.11,0.24834437,0.03,Sell,107255,1298858.05,402739000,,-1.1426,Miscellaneous,Investment Trusts/Mutual Funds
ISCV,iShares Morningstar Small-Cap Value ETF,53.75,-0.77735176,-0.4211,Sell,7900,424625,,,,Miscellaneous,Investment Trusts/Mutual Funds
ISCG,iShares Morningstar Small-Cap Growth ETF,40.1249,-1.60642472,-0.6551,Sell,31691,1271598.2059,,,,Miscellaneous,Investment Trusts/Mutual Funds
ISCF,iShares International Small?Cap Equity Factor ETF,30.48,-0.52219321,-0.16,Sell,14787,450707.76,,,,Miscellaneous,Investment Trusts/Mutual Funds
ISCB,iShares Morningstar Small-Cap ETF,48.8276,-0.9917533,-0.4891,Sell,2895,141355.902,,,,Miscellaneous,Investment Trusts/Mutual Funds
IRWD,"Ironwood Pharmaceuticals, Inc.",8.34,-2.11267606,-0.18,Sell,12967851,108151877.34,1301283468.9999998,,-5.8932,Health Technology,Pharmaceuticals: Major
IRVH,Global X Funds Global X Interest Rate Volatility & Inflation Hedge ETF,21.0747,-0.42664777,-0.0903,Strong Sell,2,42.1494,,,,Miscellaneous,Investment Trusts/Mutual Funds
IRTC,"iRhythm Technologies, Inc.",90.53,-3.89596603,-3.67,Sell,455858,41268824.74,2768182882,,-3.2804,Health Technology,Medical Specialties
IRT,"Independence Realty Trust, Inc.",15.82,0.3170577,0.05,Sell,3381078,53488653.96,3648958263,51.31365553,0.3094,Finance,Real Estate Investment Trusts
IRS,IRSA Inversiones Y Representaciones S.A.,6.67,-2.05580029,-0.14,Sell,100153,668020.51,996582872.66202,,,Finance,Real Estate Development
IRRX.U,Integrated Rail and Resources Acquisition Corp.,11.05,0.45454545,0.05,Buy,1900,20995,133285392,,,Finance,Financial Conglomerates
IRRX,Integrated Rail and Resources Acquisition Corp.,10.85,0.18467221,0.02,Buy,152752,1657359.2,132795822.14876032,,-0.0074,Finance,Financial Conglomerates
IROQ,"IF Bancorp, Inc.",15.13,2.23042048,0.3301,Buy,7622,115320.86,50755491,10.45394873,1.4803,Finance,Savings Banks
IRON,"Disc Medicine, Inc.",53,0.32178686,0.17,Buy,1889665,100152245,1212510258,,-3.9213,Health Technology,Biotechnology
IRMD,iRadimed Corporation,46.71,2.23243598,1.02,Neutral,67699,3162220.29,588670825.0000001,40.29503106,1.1672,Health Technology,Medical Specialties
IRM,Iron Mountain Incorporated (Delaware),62.85,-1.51989972,-0.97,Buy,4229666,265834508.1,18342923963,48.50659875,1.303,Finance,Real Estate Investment Trusts
IRIX,IRIDEX Corporation,2.02,4.12371134,0.08,Buy,135343,273392.86,32782788,,-0.4854,Health Technology,Medical Specialties
IREN,Iris Energy Limited,4.49,-10.37924152,-0.52,Sell,1561602,7011592.98,301235756,,,Technology Services,Data Processing Services
IRDM,Iridium Communications Inc,47.55,-1.57317326,-0.76,Sell,2294960,109125348,5946159110.999999,,-0.1562,Communications,Specialty Telecommunications
IRBT,iRobot Corporation,35.1,-0.59473237,-0.21,Sell,503223,17663127.3,972137026,,-13.6586,Consumer Durables,Electronics/Appliances
IRBO,iShares Robotics and Artificial Intelligence Multisector ETF,31.1,-1.11287758,-0.35,Sell,75448,2346432.8,,,,Miscellaneous,Investment Trusts/Mutual Funds
IRBA,Litman Gregory Funds Trust iMGP RBA Responsible Global Allocation ETF,9.11,-0.49153468,-0.045,Sell,217,1976.87,,,,Miscellaneous,Investment Trusts/Mutual Funds
IRAAW,Iris Acquisition Corp,0.0434,3.08788599,0.0013,Sell,5749,249.5066,87952640,,,Finance,Financial Conglomerates
IRAA,Iris Acquisition Corp,10.58,-0.657277,-0.07,Buy,1311,13870.38,87952640,379.21146953,0.0279,Finance,Financial Conglomerates
IR,Ingersoll Rand Inc.,65.9,-0.99158654,-0.66,Sell,2848138,187692294.2,26649926026.000004,38.32063732,1.7375,Producer Manufacturing,Industrial Machinery
IQV,"IQVIA Holdings, Inc.",211.71,-0.58696469,-1.25,Sell,2027171,429172372.41,38768813501,36.37066433,5.9059,Health Services,Services to the Health Industry
IQSU,IQ Candriam U.S. Large Cap Equity ETF,38.8638,-1.61038382,-0.6361,Sell,295,11464.821,,,,Miscellaneous,Investment Trusts/Mutual Funds
IQSM,IQ Candriam ESG U.S. Mid Cap Equity ETF,27.6377,-0.90427,-0.2522,Sell,215,5942.1055,,,,Miscellaneous,Investment Trusts/Mutual Funds
IQSI,IQ Candriam International Equity ETF,26.6274,-0.81057925,-0.2176,Sell,29808,793709.5392,,,,Miscellaneous,Investment Trusts/Mutual Funds
IQRA,IQ MacKay Municipal Insured ETF IQ CBRE Real Assets ETF,23.9681,1.53522243,0.3624,Buy,1,23.9681,,,,Miscellaneous,Investment Trusts/Mutual Funds
IQM,Franklin Intelligent Machines ETF,45.1989,-2.33578724,-1.081,Sell,1027,46419.2703,,,,Miscellaneous,Investment Trusts/Mutual Funds
IQLT,iShares MSCI Intl Quality Factor ETF,34.88,-0.22883295,-0.08,Buy,1522071,53089836.48,,,,Miscellaneous,Investment Trusts/Mutual Funds
IQIN,IQ 500 International ETF,31.69,-0.14966522,-0.0475,Buy,9557,302861.33,,,,Miscellaneous,Investment Trusts/Mutual Funds
IQI,Invesco Quality Municipal Income Trust,8.84,0.22675737,0.02,Sell,118188,1044781.92,467493000,,-1.6604,Miscellaneous,Investment Trusts/Mutual Funds
IQHI,IQ MacKay ESG High Income ETF,25.785,0.11648224,0.03,Buy,614,15831.99,,,,Miscellaneous,Investment Trusts/Mutual Funds
IQDY,FlexShares International Quality Dividend Dynamic Index Fund,25.9133,-1.7318923,-0.4567,Sell,603,15625.7199,,,,Miscellaneous,Investment Trusts/Mutual Funds
IQDG,WisdomTree International Quality Dividend Growth Fund,33.35,-0.08987418,-0.03,Sell,88291,2944504.85,,,,Miscellaneous,Investment Trusts/Mutual Funds
IQDF,FlexShares International Quality Dividend Index Fund,21.865,-1.75241519,-0.39,Sell,16454,359766.71,,,,Miscellaneous,Investment Trusts/Mutual Funds
IQDE,FlexShares International Quality Dividend Defensive Index Fund,19.9696,-1.57910301,-0.3204,Sell,75,1497.72,,,,Miscellaneous,Investment Trusts/Mutual Funds
IQ,"iQIYI, Inc.",4.75,-0.21008403,-0.01,Sell,3841170,18245557.5,4544296010,36.70788253,0.1333,Technology Services,Internet Software/Services
IPXXU,Inflection Point Acquisition Corp. II,10.28,0.29268293,0.03,Strong Buy,294,3022.32,321250000,,,Finance,Financial Conglomerates
