Ticker,GF Value,GFValuediff,AveragePriceTarget,SmartScore,Price,Market Capitalization,Sector,Industry,AveragePriceTarget_percent
FITBI,0.0,-100.0,,,25.66,23426972133.0,Finance,Regional Banks,
FITB,40.72,17.16299812976549,33.61,9.0,34.755,23668733037.279507,Finance,Regional Banks,-3.2944900014386507
FIS,94.92,58.12093953023488,63.54,10.0,60.03,35566792518.71848,Technology Services,Packaged Software,5.847076461769111
FINV,5.56,14.757481940144476,6.02,6.0,4.845,1365148057.0,Finance,Finance/Rental/Leasing,24.251805985552117
FIHL,0.0,-100.0,16.7,4.0,13.24,1665219853.6816075,Finance,Multi-Line Insurance,26.13293051359516
FIGS,0.0,-100.0,9.42,3.0,7.79,1317560890.9232736,Consumer Non-Durables,Apparel/Footwear,20.92426187419769
FIBK,38.54,23.36747759282971,26.75,1.0,31.24,3280133191.590572,Finance,Regional Banks,-14.372599231754156
FI,128.85,-3.9149888143176734,147.06,3.0,134.1,80484902262.28511,Finance,Regional Banks,9.66442953020135
FHN/PF,0.0,-100.0,13.94,6.0,18.2,7683080215.0,Finance,Regional Banks,-23.40659340659341
FHN/PE,0.0,-100.0,13.94,6.0,23.48,7683080215.0,Finance,Regional Banks,-40.63032367972743
FHN/PD,0.0,-100.0,13.94,6.0,24.23,7683080215.0,Finance,Regional Banks,-42.46801485761453
FHN/PC,0.0,-100.0,13.94,6.0,23.33,7683080215.0,Finance,Regional Banks,-40.24860694384912
FHN/PB,0.0,-100.0,13.94,6.0,23.31,7683080215.0,Finance,Regional Banks,-40.1973401973402
FHN,17.97,29.560201874549385,13.94,6.0,13.87,7750132551.421817,Finance,Regional Banks,0.5046863734679184
FHI,43.45,27.96348107789723,39.0,3.0,33.955,2928783352.387722,Finance,Investment Managers,14.857900161979096
FHB,26.58,16.01920558707987,20.4,3.0,22.91,2923592841.125275,Finance,Regional Banks,-10.955914447839378
FGN,0.0,-100.0,,,26.1,5678727587.0,Finance,Multi-Line Insurance,
FG,0.0,-100.0,47.5,7.0,44.79,5620999085.563094,Finance,Multi-Line Insurance,6.050457691448987
FFIV,184.11,3.1890465255876568,167.86,3.0,178.4201,10652966256.795052,Technology Services,Packaged Software,-5.918671719161674
FFIN,41.37,34.909505951410395,28.33,8.0,30.665,4376181256.271344,Finance,Major Banks,-7.614544268710259
FFBC,30.27,26.599749058971145,22.0,5.0,23.91,2274359653.298734,Finance,Regional Banks,-7.988289418653283
FELE,103.14,6.770186335403734,88.0,2.0,96.6,4455976928.65547,Producer Manufacturing,Industrial Machinery,-8.902691511387157
FE,43.66,19.836740967641887,39.6,5.0,36.4329,20905738984.885143,Utilities,Electric Utilities,8.692967070971582
FDX,247.36,-0.0060636685194487,305.65,6.0,247.375,61817169117.22337,Transportation,Air Freight/Couriers,23.55735219807983
FDS,472.03,0.1931567328918254,457.75,4.0,471.12,17897121453.765793,Technology Services,Data Processing Services,-2.8379181524876897
FCX,42.06,-1.4757554462403268,44.75,10.0,42.69,61216490056.51243,Non-Energy Minerals,Other Metals/Minerals,4.82548606230968
FCPT,24.8,-2.227478809383,25.33,8.0,25.365,2282242937.0,Finance,Real Estate Investment Trusts,-0.1379854129706293
FCNCP,0.0,-100.0,,,20.95,20437479757.0,Finance,Regional Banks,
FCNCO,0.0,-100.0,,,22.0,20437479757.0,Finance,Regional Banks,
FCN,192.79,-2.90103248552003,228.5,2.0,198.55,7050455633.267422,Commercial Services,Miscellaneous Commercial Services,15.084361621757738
FCFS,116.35,4.791497793389168,125.0,6.0,111.03,5008331223.578218,Finance,Finance/Rental/Leasing,12.582184995046385
FCF,16.38,5.677419354838703,14.0,5.0,15.5,1582727229.4404683,Finance,Regional Banks,-9.67741935483871
FBRT/PE,0.0,-100.0,15.0,7.0,20.65,1181033105.0,Finance,Real Estate Investment Trusts,-27.36077481840193
FBRT,17.41,20.609629373051607,15.0,7.0,14.435,1181033105.0,Finance,Real Estate Investment Trusts,3.914097679251815
FBP,17.91,7.438512297540481,16.9,6.0,16.67,2876445044.9159107,Finance,Regional Banks,1.3797240551889434
FBNC,37.92,0.7037578010888343,33.83,6.0,37.655,1547274619.0199084,Finance,Regional Banks,-10.158013544018068
FBK,32.66,-17.774420946626392,34.58,6.0,39.72,1860619853.054721,Finance,Major Banks,-12.940584088620342
FBIN,72.32,-6.647734606944631,73.85,9.0,77.47,9768576364.518051,Producer Manufacturing,Building Products,-4.672776558667877
FAST,62.03,-4.869258492446894,60.8,5.0,65.205,37258996132.22438,Distribution Services,Wholesale Distributors,-6.755616900544439
FANG,150.58,-4.290345134430813,184.42,5.0,157.33,28159694751.95815,Energy Minerals,Oil & Gas Production,17.21858513951565
FAF,54.65,-15.2581795627229,61.67,3.0,64.49,6654160703.909975,Finance,Specialty Insurance,-4.372770972243749
FA,0.0,-100.0,15.75,6.0,16.22,2353846265.419195,Commercial Services,Miscellaneous Commercial Services,-2.897657213316886
F/PD,0.0,-100.0,13.15,7.0,23.91,49396457548.0,Consumer Durables,Motor Vehicles,-45.00209117524049
F/PC,0.0,-100.0,13.15,7.0,24.13,49396457548.0,Consumer Durables,Motor Vehicles,-45.503522585992535
F/PB,0.0,-100.0,13.15,7.0,24.2755,49396457548.0,Consumer Durables,Motor Vehicles,-45.83015797820848
F,15.43,24.475637302355587,13.15,7.0,12.396,49620622995.5436,Consumer Durables,Motor Vehicles,6.082607292675052
EYE,46.81,127.56441419543025,20.33,1.0,20.57,1609512406.2219503,Retail Trade,Specialty Stores,-1.1667476908118717
EXTR,15.96,-10.911648469421923,21.0,6.0,17.9148,2322005792.274314,Electronic Technology,Computer Peripherals,17.22151517181325
EXR,145.37,-7.13259015555626,143.45,8.0,156.535,32980470870.0,Finance,Real Estate Investment Trusts,-8.359152905101102
EXPO,106.19,22.39186835757005,110.0,4.0,86.7623,4392118853.893522,Industrial Services,Engineering & Construction,26.78317656401456
EXPI,20.24,30.16077170418005,15.5,5.0,15.55,2391571468.647406,Finance,Real Estate Development,-0.3215434083601332
EXPE,193.98,25.277706019116497,138.14,10.0,154.84,21499261352.53326,Consumer Services,Other Consumer Services,-10.785326788943436
EXPD,84.95,-33.36993607592454,104.7,5.0,127.495,18536417941.631405,Transportation,Air Freight/Couriers,-17.879132515000588
EXP,189.36,-6.051995874146582,200.17,9.0,201.5583,7031742387.471196,Non-Energy Minerals,Construction Materials,-0.6887833445707843
EXLS,38.08,23.71669915529564,34.3,9.0,30.78,5076322489.012501,Technology Services,Data Processing Services,11.435997400909669
EXG,0.0,-100.0,,,7.7,2349660000.0,Miscellaneous,Investment Trusts/Mutual Funds,
EXEL,25.69,7.895842083158348,26.64,9.0,23.81,7404293678.961242,Health Technology,Pharmaceuticals: Major,11.885762284754312
EXC,40.21,13.71831455939457,42.73,7.0,35.3593,35197970729.58892,Utilities,Electric Utilities,20.84515247756601
EXAS,90.94,25.41718383671217,92.0,7.0,72.51,13113429572.50189,Health Technology,Medical Specialties,26.879051165356493
EWBC,97.77,35.60332871012483,75.17,6.0,72.1,10161063994.215096,Finance,Regional Banks,4.257975034674074
EW,115.94,53.74618750828803,89.17,2.0,75.41,45736163137.63963,Health Technology,Medical Specialties,18.246916854528585
EVV,0.0,-100.0,,,9.6999,1120200000.0,Miscellaneous,Investment Trusts/Mutual Funds,
EVTC,48.92,18.29283037117641,39.33,5.0,41.355,2672811812.172904,Finance,Regional Banks,-4.89662676822633
EVRG,42.77,-17.032007759456828,52.2,3.0,51.55,11842104534.811045,Utilities,Electric Utilities,1.2609117361784783
EVR,114.32,-32.673733804475866,160.67,4.0,169.8,6396809672.851468,Finance,Investment Banks/Brokers,-5.376914016490002
EVO,15.67,34.62199312714776,17.0,4.0,11.64,4127683989.5422897,Health Technology,Pharmaceuticals: Major,46.04810996563574
EVH,38.38,20.012507817385877,43.13,8.0,31.98,3676410775.8301225,Commercial Services,Miscellaneous Commercial Services,34.86554096310194
EVGO,0.0,-100.0,4.63,5.0,3.415,1022293597.457602,Retail Trade,Specialty Stores,35.57833089311859
EVEX,0.0,-100.0,10.83,4.0,7.47,2012112054.914634,Electronic Technology,Aerospace & Defense,44.97991967871487
EVCM,0.0,-100.0,11.22,3.0,10.69,2016760823.823308,Technology Services,Packaged Software,4.957904583723116
EURN,23.6,32.88288288288288,19.7,6.0,17.76,3581801102.842893,Transportation,Marine Shipping,10.92342342342341
ETY,60.38,404.8494983277592,,,11.96,1876900000.0,Miscellaneous,Investment Trusts/Mutual Funds,
ETWO,0.0,-100.0,3.92,1.0,4.34,1474158149.764434,Technology Services,Packaged Software,-9.677419354838708
ETV,0.0,-100.0,,,12.4802,1445800000.0,Miscellaneous,Investment Trusts/Mutual Funds,
ETSY,147.64,72.92105879597095,82.83,7.0,85.38,10223935559.203894,Retail Trade,Internet Retail,-2.9866479269149653
ETRN,7.78,-23.725490196078425,12.0,8.0,10.2,4419262093.687316,Industrial Services,Oil & Gas Pipelines,17.64705882352942
ETR,114.53,13.931857746829142,108.67,10.0,100.525,21258332434.03865,Utilities,Electric Utilities,8.102462074110912
ETNB,0.0,-100.0,28.67,6.0,11.02,1000325660.0074626,Health Technology,Pharmaceuticals: Major,160.16333938294014
ETN,185.67,-21.967722955366902,240.13,10.0,237.94,95009436407.72311,Producer Manufacturing,Electrical Products,0.9204001008657636
ETG,0.0,-100.0,,,17.1,1303580000.0,Miscellaneous,Investment Trusts/Mutual Funds,
ET/PI,0.0,-100.0,18.33,10.0,9.81,46370457220.0,Industrial Services,Oil & Gas Pipelines,86.85015290519875
ET/PE,0.0,-100.0,18.33,10.0,24.95,46370457220.0,Industrial Services,Oil & Gas Pipelines,-26.533066132264533
ET/PD,0.0,-100.0,18.33,10.0,25.3,46370457220.0,Industrial Services,Oil & Gas Pipelines,-27.549407114624515
ET/PC,0.0,-100.0,18.33,10.0,25.43,46370457220.0,Industrial Services,Oil & Gas Pipelines,-27.919779787652384
ET,11.64,-15.835140997830798,18.33,10.0,13.83,46504961809.47063,Industrial Services,Oil & Gas Pipelines,32.537960954446845
ESTC,106.26,-6.609245913165754,105.88,4.0,113.78,11335957359.483372,Technology Services,Packaged Software,-6.943223765160842
ESS,305.47,24.98261118612169,237.36,5.0,244.41,15540377087.0,Finance,Real Estate Investment Trusts,-2.884497360991769
ESRT,9.86,0.5096839959225171,8.83,6.0,9.81,1585804050.0,Finance,Real Estate Investment Trusts,-9.989806320081554
ESNT,50.12,-5.6120527306968055,57.25,6.0,53.1,5668954766.566881,Finance,Specialty Insurance,7.815442561205271
ESMT,0.0,-100.0,23.0,4.0,22.89,3853181526.1062064,Technology Services,Packaged Software,0.4805591961555239
ESI,20.29,-13.272066680914728,24.33,6.0,23.395,5650274037.136792,Process Industries,Chemicals: Major Diversified,3.996580465911514
ESGRP,0.0,-100.0,,,25.2,4645629982.0,Finance,Multi-Line Insurance,
ESGRO,0.0,-100.0,,,24.2853,4645629982.0,Finance,Multi-Line Insurance,
ESAB,0.0,-100.0,87.67,9.0,87.05,5246596629.826172,Producer Manufacturing,Industrial Machinery,0.7122343480758238
ES,108.65,76.69539762563018,62.08,4.0,61.49,21480070007.5779,Utilities,Electric Utilities,0.9595056106683952
ERO,17.75,6.606606606606616,18.03,5.0,16.65,1555735705.0205758,Non-Energy Minerals,Other Metals/Minerals,8.288288288288305
ERJ,15.47,-17.18415417558886,20.75,10.0,18.68,3398096841.692,Electronic Technology,Aerospace & Defense,11.081370449678802
ERII,23.11,24.66150974744042,24.5,6.0,18.5382,1047740752.0524046,Producer Manufacturing,Industrial Machinery,32.15954083999526
ERIC,9.01,44.16,4.89,7.0,6.25,20389611301.773,Electronic Technology,Telecommunications Equipment,-21.760000000000005
ERF,15.46,-1.0559999999999945,21.83,7.0,15.625,3211397684.0565577,Energy Minerals,Integrated Oil,39.71199999999998
EQX,6.11,18.652296339450444,5.7,5.0,5.1495,1611695285.338707,Non-Energy Minerals,Precious Metals,10.69035828721236
EQT,22.45,-42.56108481514648,45.51,9.0,39.085,16076911437.36148,Energy Minerals,Oil & Gas Production,16.43853140591019
EQR,70.38,14.774951076320932,64.38,4.0,61.32,23094871043.0,Finance,Real Estate Investment Trusts,4.990215264187859
EQNR,38.69,21.019705974350952,35.15,7.0,31.97,94386485978.75476,Energy Minerals,Integrated Oil,9.94682514857679
EQIX,827.42,2.479564032697545,861.42,10.0,807.4,75256949466.0,Finance,Real Estate Investment Trusts,6.690611840475599
EQH/PC,0.0,-100.0,35.11,10.0,16.63,11335933248.0,Finance,Life/Health Insurance,111.1244738424534
EQH/PA,0.0,-100.0,35.11,10.0,21.53,11335933248.0,Finance,Life/Health Insurance,63.07477937761262
EQH,37.68,12.042818911685986,35.11,10.0,33.63,11383321443.124514,Finance,Life/Health Insurance,4.40083258994944
EQC/PD,0.0,-100.0,20.0,1.0,25.0,2044602742.0,Finance,Real Estate Investment Trusts,-20.0
EQC,27.62,43.66710013003901,20.0,1.0,19.225,2044602742.0,Finance,Real Estate Investment Trusts,4.031209362808835
EPRT,26.16,0.9648784253184098,29.69,10.0,25.91,4027187665.0,Finance,Real Estate Investment Trusts,14.58896179081436
EPR/PG,0.0,-100.0,47.14,7.0,20.69,3654984330.0,Finance,Real Estate Investment Trusts,127.8395360077332
EPR/PE,0.0,-100.0,47.14,7.0,28.44,3654984330.0,Finance,Real Estate Investment Trusts,65.75246132208157
EPR/PC,0.0,-100.0,47.14,7.0,21.35,3654984330.0,Finance,Real Estate Investment Trusts,120.79625292740046
EPR,47.13,-3.3032416906031994,47.14,7.0,48.74,3654984330.0,Finance,Real Estate Investment Trusts,-3.282724661469022
EPD,31.18,19.053073692248944,31.67,10.0,26.19,56881507226.77735,Industrial Services,Oil & Gas Pipelines,20.92401680030546
EPC,43.55,18.89161889161888,42.57,5.0,36.63,1832281444.3523445,Consumer Non-Durables,Household/Personal Care,16.21621621621621
EPAM,407.58,38.5007475873318,265.57,8.0,294.28,16980095843.495888,Technology Services,Information Technology Services,-9.756014679896692
EPAC,27.86,-13.26276463262764,35.0,7.0,32.12,1745338054.3261614,Producer Manufacturing,Industrial Machinery,8.966376089663768
EOG,114.47,-6.056627000410337,149.9,7.0,121.85,71056779489.61058,Energy Minerals,Oil & Gas Production,23.020106688551508
ENVX,0.0,-100.0,31.57,8.0,14.08,2362259948.129964,Producer Manufacturing,Electrical Products,124.21875
ENVA,62.65,13.352632531210412,59.0,6.0,55.27,1650846639.6939554,Finance,Finance/Rental/Leasing,6.748688257644285
ENV,70.32,40.03783729961165,59.6,2.0,50.215,2744567974.5619345,Technology Services,Packaged Software,18.68963457134322
ENTG,149.91,24.092545838334495,117.67,10.0,120.805,18139944262.43129,Producer Manufacturing,Industrial Machinery,-2.5950912627788627
ENSG,114.38,1.5492520087006616,112.0,8.0,112.635,6358498206.963647,Health Services,Medical/Nursing Services,-0.5637679229369247
ENS,92.94,-9.309133489461365,109.33,8.0,102.48,4140102987.3354254,Producer Manufacturing,Electrical Products,6.684231069476965
ENR,34.24,7.436460621273929,35.88,6.0,31.87,2287332195.959081,Consumer Non-Durables,Household/Personal Care,12.582365861311583
ENPH,337.15,148.8191881918819,119.16,8.0,135.5,18502690902.97699,Electronic Technology,Semiconductors,-12.059040590405909
ENOV,62.37,9.421052631578943,70.17,9.0,57.0,3111866129.3264985,Producer Manufacturing,Industrial Machinery,23.10526315789474
ENLT,32.25,67.01191092698086,19.83,4.0,19.31,2275828093.719488,Utilities,Alternative Power Generation,2.692905230450542
ENLC,9.24,-25.33333333333333,13.8,6.0,12.375,5653536786.033007,Industrial Services,Oil & Gas Pipelines,11.51515151515152
ENIC,2.81,-17.35051030912674,4.4,7.0,3.3999,4623577203.437499,Utilities,Electric Utilities,29.415571046207244
ENFN,0.0,-100.0,9.5,6.0,9.62,1187375205.1995862,Technology Services,Packaged Software,-1.2474012474012397
ENB,35.62,-1.2639982259674107,38.48,8.0,36.076,76682223093.055,Industrial Services,Oil & Gas Pipelines,6.6637099456702416
EMR,100.43,4.397089397089401,107.59,9.0,96.2,54843617126.36298,Electronic Technology,Electronic Equipment/Instruments,11.83991683991684
EMN,106.28,18.51356248780353,87.67,7.0,89.6775,10632524418.991669,Process Industries,Chemicals: Major Diversified,-2.238577123581716
EMBC,0.0,-100.0,16.5,6.0,18.77,1080664653.5886447,Health Technology,Medical Specialties,-12.09376664890783
ELV,550.06,18.30901093701269,570.46,6.0,464.935,109240725482.1676,Health Services,Managed Health Care,22.69672104702809
ELS,70.38,-1.6585856609890002,71.05,7.0,71.567,13235747123.0,Finance,Real Estate Investment Trusts,-0.722399988821658
ELME,25.41,74.87955953200276,15.67,5.0,14.53,1264789566.0,Finance,Real Estate Investment Trusts,7.845836200963528
ELF,69.76,-51.69794598561878,140.58,8.0,144.4245,7972119400.759318,Consumer Non-Durables,Household/Personal Care,-2.6619444761795834
ELAN,22.11,50.76713262870781,13.5,9.0,14.665,7226884748.551652,Health Technology,Biotechnology,-7.94408455506307
EL,243.42,68.4450903051692,135.81,8.0,144.51,51712413747.60263,Consumer Non-Durables,Household/Personal Care,-6.020344612829555
EIX,70.68,1.639344262295083,70.63,9.0,69.54,26673370241.395386,Utilities,Electric Utilities,1.567443198159317
EIG,52.71,33.27433628318585,53.0,5.0,39.55,1017252804.4299924,Finance,Property/Casualty Insurance,34.00758533501897
EHC,66.51,-1.393624907338766,79.75,6.0,67.45,6761241548.323813,Health Services,Medical/Nursing Services,18.23573017049666
EGP,193.69,5.466920773209906,186.67,7.0,183.65,8455301914.0,Finance,Real Estate Investment Trusts,1.6444323441328514
EGO,9.2,-32.45227606461087,12.12,8.0,13.62,2763050078.7301035,Non-Energy Minerals,Precious Metals,-11.013215859030838
EG,355.68,-0.8819964051331411,462.75,7.0,358.845,15570437859.083551,Finance,Property/Casualty Insurance,28.9553985704134
EFX,220.96,-9.197008301142432,229.81,9.0,243.34,29983570613.46641,Commercial Services,Miscellaneous Commercial Services,-5.560121640503
EFSCP,0.0,-100.0,,,15.99,1660670533.0,Finance,Regional Banks,
EFSC,57.5,28.721737183792246,44.5,4.0,44.67,1670016945.274876,Finance,Regional Banks,-0.38056861428252
EFC/PE,0.0,-100.0,14.4,7.0,24.6,1022646997.0,Finance,Real Estate Investment Trusts,-41.463414634146346
EFC/PD,0.0,-100.0,14.4,7.0,21.5,1022646997.0,Finance,Real Estate Investment Trusts,-33.02325581395349
EFC/PC,0.0,-100.0,14.4,7.0,24.27,1022646997.0,Finance,Real Estate Investment Trusts,-40.66749072929542
EFC/PB,0.0,-100.0,14.4,7.0,20.25,1022646997.0,Finance,Real Estate Investment Trusts,-28.88888888888889
EFC/PA,0.0,-100.0,14.4,7.0,23.65,1022646997.0,Finance,Real Estate Investment Trusts,-39.11205073995771
EFC,22.98,77.04160246533128,14.4,7.0,12.98,1022646997.0,Finance,Real Estate Investment Trusts,10.939907550077042
EEFT,141.01,37.79254409537304,103.67,9.0,102.335,4719836872.827237,Technology Services,Data Processing Services,1.3045390140225808
EE,0.0,-100.0,24.0,5.0,15.73,1703284584.5683873,Utilities,Gas Distributors,52.574698029243486
EDU,50.96,-26.84992463934544,81.48,8.0,69.665,12171121975.68,Consumer Services,Other Consumer Services,16.95973587884877
EDR,29.23,24.43593018305663,30.83,7.0,23.49,16396374535.582586,Consumer Services,Media Conglomerates,31.24733929331631
ED,91.84,2.0444444444444483,87.92,8.0,90.0,31069780565.407467,Utilities,Electric Utilities,-2.311111111111109
ECVT,12.21,22.467402206619862,13.14,8.0,9.97,1157685477.924395,Process Industries,Chemicals: Specialty,31.795386158475424
ECPG,50.78,-1.2062256809338472,60.33,6.0,51.4,1209369922.6991937,Finance,Finance/Rental/Leasing,17.37354085603113
ECL,199.05,0.8409747200972821,203.3,6.0,197.39,56283746371.03733,Process Industries,Chemicals: Specialty,2.9940726480571587
