AveragePriceTarget,SmartScore,Ticker,Price,Market Capitalization,Sector,Industry,AveragePriceTarget_percent
29.0,5.0,AVA,35.92,2779044554.634421,Utilities,Electric Utilities,-19.26503340757239
4.25,9.0,AUR,4.3399,6595731359.25239,Technology Services,Packaged Software,-2.071476301297267
14.0,7.0,AUPH,9.3501,1342750570.3984091,Health Technology,Biotechnology,49.73101891958376
33.0,7.0,AUB/PA,21.3,2717086202.0,Finance,Regional Banks,54.92957746478873
33.0,7.0,AUB,36.63,2747842837.638322,Finance,Regional Banks,-9.909909909909915
5.7,5.0,ATUS,2.72,1738341111.8195488,Communications,Major Telecommunications,109.55882352941175
21.2,6.0,ATSG,17.12,1117471965.9940865,Transportation,Airlines,23.831775700934568
48.78,8.0,ATS,43.54,3502713807.394585,Producer Manufacturing,Industrial Machinery,12.03491042719339
55.63,7.0,ATRC,36.62,1735607887.6623085,Health Technology,Medical Specialties,51.91152375750957
138.5,5.0,ATR,126.325,8309818575.877611,Process Industries,Containers/Packaging,9.637838907579654
120.6,8.0,ATO,114.48,16999834559.578022,Utilities,Gas Distributors,5.345911949685527
26.6,10.0,ATMU,24.12,2009142834.42114,Producer Manufacturing,Auto Parts: OEM,10.281923714759538
173.33,7.0,ATKR,158.56,5890398860.892617,Producer Manufacturing,Electrical Products,9.315085771947533
52.0,5.0,ATI,45.68,5827726889.09797,Non-Energy Minerals,Other Metals/Minerals,13.8353765323993
35.75,3.0,ATHM,28.17,3387927174.656,Technology Services,Internet Software/Services,26.908058217962363
54.33,7.0,ATGE,59.74,2379351804.0819974,Consumer Services,Other Consumer Services,-9.055908938734522
21.85,6.0,ATEC,15.19,2070406976.080506,Health Technology,Medical Specialties,43.84463462804478
24.47,3.0,ATAT,17.015,2270986548.0,Consumer Services,Hotels/Resorts/Cruise lines,43.81428151630912
23.0,7.0,ASTS,5.8,1262516205.9208262,Communications,Specialty Telecommunications,296.55172413793105
13.2,10.0,ASTL,9.755,1010649862.5610985,Producer Manufacturing,Metal Fabrication,35.31522296258327
275.18,4.0,ASR,297.79,8939781191.826937,Transportation,Other Transportation,-7.592598811242826
21.0,9.0,ASPN,14.89,1046125647.7315753,Process Industries,Industrial Specialties,41.034251175285426
67.5,9.0,ASO,62.7799,4655216486.584751,Retail Trade,Specialty Stores,7.518489197975789
147.0,6.0,ASND,122.59,6886988241.0,Health Technology,Pharmaceuticals: Major,19.91190146015172
754.25,8.0,ASML,753.64,300714351356.6836,Electronic Technology,Semiconductors,0.0809405020964935
90.29,5.0,ASH,85.94,4364970047.817478,Consumer Non-Durables,Food: Specialty/Candy,5.061670933209226
89.86,5.0,ASGN,95.2,4493440101.62985,Technology Services,Information Technology Services,-5.609243697478995
19.25,4.0,ASB/PF,20.07,3198412589.0,Finance,Major Banks,-4.085700049825611
19.25,4.0,ASB/PE,20.05,3198412589.0,Finance,Major Banks,-3.9900249376558636
19.25,4.0,ASB,21.46,3239166312.408684,Finance,Major Banks,-10.298229263746508
20.75,6.0,ASAN,19.32,4299371252.195122,Technology Services,Packaged Software,7.401656314699792
49.38,2.0,ARWR,29.88,3210074545.343532,Health Technology,Biotechnology,65.26104417670685
116.33,3.0,ARW,124.19,6726055578.628748,Distribution Services,Electronics Distributors,-6.32901199774539
55.73,10.0,ARVN,37.76,2077763062.483272,Health Technology,Biotechnology,47.590042372881356
25.08,8.0,ARRY,17.095,2585045811.5690746,Electronic Technology,Semiconductors,46.7095642000585
17.0,8.0,AROC,15.67,2445428600.1812906,Industrial Services,Oilfield Services/Equipment,8.487555839183152
31.32,10.0,ARMK,27.98,7317007158.60043,Consumer Services,Restaurants,11.937097927090779
65.43,6.0,ARM,71.545,72996657671.0,Electronic Technology,Semiconductors,-8.547068278705703
28.0,8.0,ARLP,19.91,2531067477.4357543,Energy Minerals,Coal,40.632847815168255
10.25,10.0,ARI,12.57,1765569032.0,Finance,Real Estate Investment Trusts,-18.45664280031822
13.06,7.0,ARHS,11.35,1592211024.9999998,Consumer Durables,Home Furnishings,15.066079295154193
488.11,4.0,ARGX,365.03,19427843414.45993,Health Technology,Pharmaceuticals: Other,33.717776621099645
117.7,6.0,ARES,116.45,21611581984.45129,Finance,Investment Managers,1.07342206955775
132.55,9.0,ARE,129.77,22397917858.0,Finance,Real Estate Investment Trusts,2.142251676042229
10.25,6.0,ARDX,6.385,1482199273.3759935,Health Technology,Pharmaceuticals: Major,60.53249804228661
14.75,9.0,ARCO,12.43,2617690183.6757627,Consumer Services,Restaurants,18.66452131938858
186.5,9.0,ARCH,168.5972,3097039608.7227054,Energy Minerals,Coal,10.618681686291358
20.93,6.0,ARCC,19.685,11209360846.54205,Finance,Investment Managers,6.324612649225304
129.0,10.0,ARCB,119.88,2836584589.104944,Transportation,Trucking,7.607607607607612
32.0,3.0,AR,22.855,6868933333.88906,Energy Minerals,Oil & Gas Production,40.01312623058411
,,AQNU,22.33,4403311001.524201,Utilities,Electric Utilities,
,,AQNB,24.51,4403311001.524201,Utilities,Electric Utilities,
6.93,8.0,AQN,6.44,4438061574.968198,Utilities,Electric Utilities,7.6086956521739015
111.3,4.0,APTV,89.22,25236961123.66925,Producer Manufacturing,Auto Parts: OEM,24.747814391392065
46.33,2.0,APPN,39.96,2926210668.3357487,Technology Services,Packaged Software,15.940940940940935
225.75,5.0,APPF,176.51,6418731080.317068,Technology Services,Information Technology Services,27.896436462523376
51.51,6.0,APP,42.07,14127171988.262558,Technology Services,Packaged Software,22.43879248870929
49.75,7.0,APOG,53.78,1187051393.0498314,Producer Manufacturing,Building Products,-7.493492004462627
101.2,5.0,APO/PA,55.63,52101578075.0,Finance,Investment Managers,81.91623224878663
101.2,5.0,APO,91.92,52169684713.00654,Finance,Investment Managers,10.09573542210618
67.31,6.0,APLS,59.84,7091036625.481264,Health Technology,Pharmaceuticals: Major,12.483288770053473
18.0,9.0,APLE,17.12,3873706054.0,Finance,Real Estate Investment Trusts,5.140186915887845
101.0,6.0,APH,98.8,59113052430.10682,Electronic Technology,Electronic Components,2.2267206477732824
36.0,6.0,APGE,25.92,1313477676.4367907,Health Technology,Biotechnology,38.88888888888888
33.67,5.0,APG,33.895,8119857784.825534,Industrial Services,Engineering & Construction,-0.6638147219353928
309.31,7.0,APD,273.07,60683826079.21484,Process Industries,Chemicals: Specialty,13.271322371553085
36.33,6.0,APAM,45.15,3610242294.2850766,Finance,Investment Managers,-19.53488372093023
47.25,6.0,APA,36.18,11097108241.317196,Energy Minerals,Integrated Oil,30.597014925373134
81.33,6.0,AOS,81.725,12154177144.956472,Producer Manufacturing,Building Products,-0.48332823493422583
331.75,2.0,AON,289.46,57954622009.82413,Finance,Insurance Brokers/Services,14.609963380087066
304.6,10.0,ANSS,353.01,30666968463.606503,Technology Services,Packaged Software,-13.71349253562221
71.5,6.0,ANIP,53.76,1098722572.1422925,Health Technology,Biotechnology,32.99851190476191
3.99,4.0,ANGI,2.585,1310995649.7558594,Technology Services,Internet Software/Services,54.35203094777564
78.0,8.0,ANF,91.37,4605552610.655006,Retail Trade,Apparel/Footwear Retail,-14.632811644960057
229.92,7.0,ANET,237.105,73763401978.5448,Electronic Technology,Computer Peripherals,-3.0303030303030316
62.5,7.0,ANDE,56.08,1892830057.9792187,Commercial Services,Miscellaneous Commercial Services,11.447931526390875
182.4,9.0,AN,151.69,6449930043.404013,Retail Trade,Specialty Stores,20.245236996506037
180.67,10.0,AMZN,153.8898,1590301964399.9995,Retail Trade,Internet Retail,17.402192997846495
19.35,2.0,AMX,18.71,58571629421.12368,Communications,Wireless Telecommunications,3.420630678781403
85.67,4.0,AMWD,92.93,1489333139.0144868,Producer Manufacturing,Building Products,-7.8123318626923535
223.38,9.0,AMT,215.75,99889863619.0,Finance,Real Estate Investment Trusts,3.5365005793742736
6.0,10.0,AMRX,5.685,1741382776.9467504,Health Technology,Pharmaceuticals: Major,5.540897097625337
41.11,8.0,AMRC,31.36,1638074617.7749522,Industrial Services,Engineering & Construction,31.090561224489797
244.0,10.0,AMR,338.46,4495965351.312193,Energy Minerals,Coal,-27.908763221651004
8.29,7.0,AMPS,6.66,1058873146.6195488,Utilities,Alternative Power Generation,24.474474474474455
12.8,4.0,AMPL,13.1164,1561985950.3270843,Technology Services,Packaged Software,-2.4122472629684957
63.0,7.0,AMPH,60.75,2910375093.0620413,Health Technology,Pharmaceuticals: Major,3.7037037037037037
374.0,9.0,AMP,377.665,38218261808.39107,Finance,Investment Banks/Brokers,-0.9704367627394702
81.57,6.0,AMN,73.55,2779391262.2893867,Commercial Services,Personnel Services,10.904146838885106
33.25,9.0,AMKR,33.78,8302046753.569628,Electronic Technology,Semiconductors,-1.5689757252812349
29.67,3.0,AMK,29.13,2163349945.4266534,Finance,Financial Conglomerates,1.8537590113285367
37.36,4.0,AMH/PH,24.38,12986945191.0,Finance,Real Estate Investment Trusts,53.240360951599676
37.36,4.0,AMH/PG,23.63,12986945191.0,Finance,Real Estate Investment Trusts,58.104104951333056
37.36,4.0,AMH,36.15,12986945191.0,Finance,Real Estate Investment Trusts,3.3471645919778723
287.38,9.0,AMGN,282.1728,151012661437.19315,Health Technology,Pharmaceuticals: Major,1.8453940280565668
161.2,8.0,AMG,151.85,5133841519.298303,Finance,Investment Managers,6.157392163319061
47.5,5.0,AMEH,36.84,1741166462.3369448,Health Services,Services to the Health Industry,28.9359391965255
101.0,3.0,AMED,95.7,3123011295.499267,Health Services,Medical/Nursing Services,5.538140020898639
173.57,4.0,AME,164.65,38000999981.16928,Producer Manufacturing,Electrical Products,5.4175523838445105
132.41,10.0,AMD,140.19,226476796910.2219,Electronic Technology,Semiconductors,-5.549611241886013
9.77,2.0,AMCR,9.715,14041509842.336763,Process Industries,Containers/Packaging,0.5661348430262452
8.95,3.0,AMC,6.0199,1194088662.6401482,Consumer Services,Movies/Entertainment,48.673566006079824
3.94,6.0,AMBP,3.9198,2342429143.537635,Process Industries,Containers/Packaging,0.5153324149191284
72.0,5.0,AMBA,62.765,2526170301.014272,Electronic Technology,Semiconductors,14.713614275471999
165.72,7.0,AMAT,162.12,134732604011.93608,Producer Manufacturing,Industrial Machinery,2.220577350111025
13.25,9.0,AM,12.62,6053978442.027156,Industrial Services,Oil & Gas Pipelines,4.992076069730593
16.0,5.0,ALVO,11.16,2982494084.477558,Health Technology,Biotechnology,43.369175627240146
111.23,7.0,ALV,109.16,9185631597.453403,Producer Manufacturing,Auto Parts: OEM,1.89629901062661
74.75,6.0,ALTR,79.11,6460262343.35176,Technology Services,Packaged Software,-5.511313361142712
59.5,3.0,ALSN,58.325,5219195832.923315,Producer Manufacturing,Auto Parts: OEM,2.0145735105014952
68.5,9.0,ALRM,62.19,3108740400.7815285,Technology Services,Packaged Software,10.146325775848211
26.33,10.0,ALPN,20.3375,1179606471.070071,Health Technology,Biotechnology,29.46527350952674
232.0,6.0,ALNY,184.3813,23138549044.7006,Health Technology,Pharmaceuticals: Major,25.826209056992216
33.14,7.0,ALLY,34.54,10418314210.52057,Finance,Regional Banks,-4.053271569195132
118.14,7.0,ALLE,123.4458,10837005702.099354,Producer Manufacturing,Building Products,-4.298080615136363
143.08,8.0,ALL/PJ,27.7108,35432428054.0,Finance,Property/Casualty Insurance,416.3329820864068
143.08,8.0,ALL/PI,20.76,35432428054.0,Finance,Property/Casualty Insurance,589.2100192678226
143.08,8.0,ALL/PH,22.44,35432428054.0,Finance,Property/Casualty Insurance,537.6114081996435
143.08,8.0,ALL/PB,25.64,35432428054.0,Finance,Property/Casualty Insurance,458.03432137285495
143.08,8.0,ALL,135.59,35482148595.58243,Finance,Property/Casualty Insurance,5.524006195147141
24.0,7.0,ALKT,23.82,2271517746.9277563,Technology Services,Packaged Software,0.755667506297228
31.06,7.0,ALKS,27.9346,4661761860.055803,Health Technology,Pharmaceuticals: Major,11.1882754719953
49.1,7.0,ALK,40.86,5232249086.168514,Transportation,Airlines,20.166421928536472
11.86,6.0,ALIT,8.395,4641823758.833334,Technology Services,Information Technology Services,41.27456819535438
8.92,6.0,ALHC,8.85,1673532984.9542332,Health Services,Managed Health Care,0.7909604519774044
88.25,7.0,ALGT,84.5,1554899703.9893303,Transportation,Airlines,4.437869822485207
268.89,4.0,ALGN,273.785,20968952400.990845,Health Technology,Medical Specialties,-1.7878992640210523
39.0,7.0,ALGM,30.79,5926269569.587006,Electronic Technology,Semiconductors,26.66450146151348
218.5,7.0,ALG,209.37,2514906740.40941,Producer Manufacturing,Trucks/Construction/Farm Machinery,4.360701151072262
19.5,6.0,ALEX,18.87,1362232063.0,Finance,Real Estate Investment Trusts,3.338632750397451
51.67,7.0,ALE,61.53,3536584684.4502373,Utilities,Electric Utilities,-16.024703396717047
86.63,7.0,ALC,77.42,38686774404.4858,Health Technology,Medical Specialties,11.896150865409446
179.37,10.0,ALB,147.6125,17322809423.25636,Process Industries,Chemicals: Specialty,21.51409941569988
51.83,9.0,AL/PA,25.01,4593197305.0,Finance,Finance/Rental/Leasing,107.2371051579368
51.83,9.0,AL,41.38,4594307577.493353,Finance,Finance/Rental/Leasing,25.253745770903805
45.78,5.0,AKRO,23.1298,1288556089.5478585,Health Technology,Pharmaceuticals: Major,97.92648444863336
17.0,2.0,AKR,17.09,1615071221.0,Finance,Real Estate Investment Trusts,-0.5266237565827961
,,AKO.B,15.04,2084439989.4486732,Consumer Non-Durables,Beverages: Non-Alcoholic,
14.93,5.0,AKO.A,12.74,2084439989.4486732,Consumer Non-Durables,Beverages: Non-Alcoholic,17.189952904238613
117.7,8.0,AKAM,119.845,18076407772.21232,Technology Services,Data Processing Services,-1.7898118402937093
263.0,6.0,AJG,223.28,48206150769.68572,Finance,Insurance Brokers/Services,17.789322823360802
,,AIZN,20.03,8686918548.0,Finance,Multi-Line Insurance,
183.75,9.0,AIZ,165.56,8706902983.453688,Finance,Multi-Line Insurance,10.986953370379316
11.5,4.0,AIV,7.85,1129637474.0,Finance,Real Estate Investment Trusts,46.49681528662421
185.0,9.0,AIT,172.655,6692108875.266065,Distribution Services,Wholesale Distributors,7.150097014277026
37.0,8.0,AIRC,33.75,4909557124.0,Finance,Real Estate Investment Trusts,9.62962962962963
73.5,9.0,AIR,68.0916,2403292668.9894447,Electronic Technology,Aerospace & Defense,7.9428299525932715
103.5,5.0,AIN,96.08,3173405372.0209727,Process Industries,Textiles,7.722731057452125
74.92,9.0,AIG/PA,24.8,46734821439.0,Finance,Multi-Line Insurance,202.09677419354838
74.92,9.0,AIG,66.91,46973515134.19694,Finance,Multi-Line Insurance,11.971304737707376
28.56,6.0,AI,29.7225,3458664780.2544184,Technology Services,Packaged Software,-3.911178400201872
17.0,10.0,AHH/PA,23.87,1134165859.0,Finance,Real Estate Investment Trusts,-28.78089652283201
17.0,10.0,AHH,12.84,1134165859.0,Finance,Real Estate Investment Trusts,32.398753894081
93.4,4.0,AGYS,85.65,2173221465.7069635,Technology Services,Packaged Software,9.048453006421482
7.94,2.0,AGTI,7.7,1038302221.7955114,Consumer Services,Other Consumer Services,3.1168831168831197
12.17,7.0,AGRO,11.06,1190529494.4573505,Process Industries,Agricultural Commodities/Milling,10.036166365280284
33.33,3.0,AGR,32.785,12680283389.183989,Utilities,Electric Utilities,1.6623455848711355
72.0,8.0,AGO,73.86,4228970584.0345526,Finance,Specialty Insurance,-2.518277822908204
,,AGNCP,22.2,6657370539.0,Finance,Real Estate Investment Trusts,
,,AGNCO,23.63,6657370539.0,Finance,Real Estate Investment Trusts,
,,AGNCN,25.51,6657370539.0,Finance,Real Estate Investment Trusts,
,,AGNCM,23.91,6657370539.0,Finance,Real Estate Investment Trusts,
,,AGNCL,22.0,6657370539.0,Finance,Real Estate Investment Trusts,
8.92,8.0,AGNC,9.975,6657370539.0,Finance,Real Estate Investment Trusts,-10.57644110275689
225.0,8.0,AGM/PG,19.575,2003453485.0,Finance,Finance/Rental/Leasing,1049.4252873563219
225.0,8.0,AGM/PF,21.0,2003453485.0,Finance,Finance/Rental/Leasing,971.4285714285714
225.0,8.0,AGM/PE,23.1,2003453485.0,Finance,Finance/Rental/Leasing,874.0259740259739
225.0,8.0,AGM/PD,24.59,2003453485.0,Finance,Finance/Rental/Leasing,815.006100040667
225.0,8.0,AGM/PC,25.622,2003453485.0,Finance,Finance/Rental/Leasing,778.1515884786511
,,AGM.A,142.03,1891832314.8364472,Finance,Finance/Rental/Leasing,
225.0,8.0,AGM,189.745,2017542094.8483443,Finance,Finance/Rental/Leasing,18.580199741758673
19.21,5.0,AGL,12.6,5116115503.869945,Health Services,Medical/Nursing Services,52.46031746031747
38.0,4.0,AGIO,23.53,1315121983.428946,Health Technology,Pharmaceuticals: Major,61.49596260093497
15.06,8.0,AGI,14.19,5624427182.293253,Non-Energy Minerals,Precious Metals,6.131078224101487
149.22,10.0,AGCO,122.45,9169048327.817411,Producer Manufacturing,Trucks/Construction/Farm Machinery,21.861984483462635
7.84,6.0,AG,6.5215,1871287698.819167,Non-Energy Minerals,Precious Metals,20.217741317181634
22.5,8.0,AFYA,21.61,2025350289.0423567,Consumer Services,Other Consumer Services,4.118463674224898
27.84,6.0,AFRM,49.31,14878502830.281605,Finance,Finance/Rental/Leasing,-43.54086392212534
81.44,7.0,AFL,81.66,47720460692.29996,Finance,Multi-Line Insurance,-0.26940974773450754
,,AFGE,18.66,9938561269.0,Finance,Property/Casualty Insurance,
,,AFGD,22.48,9938561269.0,Finance,Property/Casualty Insurance,
,,AFGC,21.15,9938561269.0,Finance,Property/Casualty Insurance,
,,AFGB,23.55,9938561269.0,Finance,Property/Casualty Insurance,
129.8,4.0,AFG,118.33,9913427926.837814,Finance,Property/Casualty Insurance,9.69323079523368
25.33,5.0,AESI,16.97,2414555677.9504766,Industrial Services,Oilfield Services/Equipment,49.26340601060696
,,AESC,74.75,12622508590.0,Utilities,Electric Utilities,
20.14,6.0,AES,19.12,12803308447.787798,Utilities,Electric Utilities,5.334728033472801
82.67,10.0,AER,74.3,15611905111.050776,Finance,Finance/Rental/Leasing,11.265141318977125
87.64,9.0,AEP,80.82,42501296912.41529,Utilities,Electric Utilities,8.438505320465241
18.33,6.0,AEO,20.645,4078179139.406666,Retail Trade,Apparel/Footwear Retail,-11.21336885444418
61.03,7.0,AEM,55.8496,27610835884.02306,Non-Energy Minerals,Precious Metals,9.275625966882481
55.0,8.0,AEL/PB,24.81,4406424168.0,Finance,Life/Health Insurance,121.68480451430875
55.0,8.0,AEL/PA,22.25,4406424168.0,Finance,Life/Health Insurance,147.19101123595505
55.0,8.0,AEL,55.96,4422229132.734576,Finance,Life/Health Insurance,-1.715511079342389
105.67,6.0,AEIS,107.762,4017437889.6070886,Electronic Technology,Electronic Production Equipment,-1.9413151203578245
5.73,7.0,AEG,5.75,11667496478.72768,Finance,Multi-Line Insurance,-0.34782608695651435
74.67,4.0,AEE,72.45,19050369798.97573,Utilities,Electric Utilities,3.0641821946169756
,,ADX,17.611,2115380000.0,Miscellaneous,Investment Trusts/Mutual Funds,
3.65,7.0,ADV,3.9,1272934994.6969695,Commercial Services,Advertising/Marketing Services,-6.410256410256411
107.6,7.0,ADUS,96.48,1564389727.65322,Health Services,Medical/Nursing Services,11.52570480928689
10.0,6.0,ADT,6.575,5701029607.660306,Commercial Services,Miscellaneous Commercial Services,52.09125475285171
233.12,9.0,ADSK,243.115,52006025073.33723,Technology Services,Packaged Software,-4.11122308372581
251.27,7.0,ADP,229.91,94563084020.80724,Technology Services,Data Processing Services,9.290591970771178
